id,nombre,centroide_lon,centroide_lat,categoria,fuente,municipio_id,departamento_id
22007020,LOS FRENTONES,-61.4134271371596,-26.4082976307567,Localidad simple,INDEC,220014.0,22007.0
22007040,RIO MUERTO,-61.6540440649868,-26.3078818113872,Localidad simple,INDEC,220014.0,22007.0
22014060,PUERTO BERMEJO VIEJO,-58.5063036590574,-26.9285481385672,Localidad simple,INDEC,220063.0,22014.0
22077020,ESTACION GENERAL OBLIGADO,-59.4201579706051,-27.4128679939929,Localidad simple,INDEC,220254.0,22077.0
22098010,CORONEL DU GRATY,-60.9091956314644,-27.682571155615,Localidad simple,INDEC,220308.0,22098.0
22133020,VILLA EL PALMAR,-60.1646165913523,-26.4551186226266,Localidad simple,INDEC,220378.0,22133.0
22140050,PUERTO VILELAS,-58.938994465923,-27.5106090846354,Componente de localidad compuesta,INDEC,220406.0,22140.0
26014025,COSTA DEL CHUBUT,-70.4575737273538,-42.601625583604,Localidad simple,INDEC,,26014.0
26021020,BAHIA BUSTAMANTE,-66.5349166167103,-45.1143552826118,Localidad simple,INDEC,,26021.0
26042030,GAIMAN,-65.4924135000744,-43.288807480447,Localidad simple,INDEC,260098.0,26042.0
26056030,COLAN CONHUE,-69.9302181856069,-43.2425977048335,Localidad simple,INDEC,268063.0,26056.0
26063010,EL MIRASOL,-67.7603113819649,-43.285293271254,Localidad simple,INDEC,,26063.0
26070010,CERRO CONDOR,-69.1640923476749,-43.4233198653987,Localidad simple,INDEC,,26070.0
26077040,TRELEW,-65.3103813319694,-43.2483538570309,Localidad simple,INDEC,260119.0,26077.0
26098010,DOCTOR OSCAR ATILIO VIGLIONE (FRONTERA DE RIO PICO),-71.6666681641387,-44.1988556500986,Localidad simple,INDEC,268147.0,26098.0
30015083,ESTACION YUQUERI,-58.1611535438718,-31.3963812386954,Localidad simple,INDEC,,30015.0
30015087,ESTANCIA GRANDE,-58.1246631255854,-31.4400282680775,Localidad simple,INDEC,,30015.0
30015110,NUEVA ESCOCIA,-58.0158126069679,-31.6473163855612,Localidad simple,INDEC,,30015.0
30028010,CHAJARI,-57.9841625878637,-30.7540759107669,Localidad simple,INDEC,,30028.0
30056030,ENRIQUE CARBO,-59.2089401138297,-33.1478483564668,Localidad simple,INDEC,,30056.0
30084065,COLONIA CRESPO,-60.2436880885317,-31.6777727008412,Localidad simple,INDEC,,30084.0
30084110,HERNANDARIAS,-59.9872576438234,-31.2324500702018,Localidad simple,INDEC,,30084.0
30084120,LA PICADA,-60.2971793004448,-31.7267100818149,Localidad simple,INDEC,,30084.0
30091030,ESTACION ARROYO CLE,-59.4016108911944,-32.6338905298532,Localidad simple,INDEC,,30091.0
30098120,SANTA ANITA,-58.7864822456476,-32.1762466320214,Localidad simple,INDEC,,30098.0
34007003,FORTIN SOLEDAD,-60.6907628297081,-24.1576178222048,Localidad simple,INDEC,,34007.0
34014050,MOJON DE FIERRO,-58.0499307616902,-26.0345119719636,Localidad simple,INDEC,,34014.0
38007070,RINCONADILLAS,-65.9573754338264,-23.3846029198326,Localidad simple,INDEC,386007.0,38007.0
38014010,AGUAS CALIENTES,-64.9239793842822,-24.5848393910268,Localidad simple,INDEC,386035.0,38014.0
38014100,PUESTO VIEJO,-64.9670262152006,-24.485003513907,Localidad simple,INDEC,386049.0,38014.0
38028003,APARZO,-65.1865385997584,-23.0992150250753,Localidad simple,INDEC,380105.0,38028.0
38028030,HIPOLITO YRIGOYEN,-65.3527979015935,-22.9790987916947,Localidad simple,INDEC,386056.0,38028.0
38070060,SANTA CLARA,-64.6610648577922,-24.3078151766845,Localidad simple,INDEC,380252.0,38070.0
38077045,EL ANGOSTO,-66.1886427089451,-21.8764898712784,Localidad simple,INDEC,386147.0,38077.0
42056010,BERNARDO LARROUDE,-63.5814786778188,-35.0240766140268,Localidad simple,INDEC,420049.0,42056.0
42077050,JACINTO ARAUZ,-63.4321816643775,-38.0837587172211,Localidad simple,INDEC,420182.0,42077.0
42098010,CARRO QUEMADO,-65.3429160249895,-36.47556498406,Localidad simple,INDEC,420070.0,42098.0
42098020,LOVENTUE,-65.2899702728719,-36.1887459763907,Localidad simple,INDEC,425091.0,42098.0
46007030,BANADO DE LOS PANTANOS,-66.8369122348367,-28.3871788034279,Localidad simple,INDEC,460007.0,46007.0
46021070,SAN PEDRO,-66.9281338379098,-28.6697090457958,Localidad simple,INDEC,460021.0,46021.0
46042090,NONOGASTA,-67.5072784622018,-29.3040959439682,Localidad simple,INDEC,460042.0,46042.0
46049010,ALTO CARRIZAL,-67.5689979264385,-28.8736691237644,Localidad simple,INDEC,460049.0,46049.0
46049030,ANTINACO,-67.3233196534937,-28.8250781693493,Localidad simple,INDEC,460049.0,46049.0
46056020,TAMA,-66.5413792482073,-30.5173084388038,Localidad simple,INDEC,460056.0,46056.0
46063030,LOMA BLANCA,-66.238741686799,-30.6446137810741,Localidad simple,INDEC,460063.0,46063.0
6154020,COLONIA SERE,-62.7252382146864,-35.4388157700903,Localidad simple,INDEC,60154.0,6154.0
6518010,CORONEL VIDAL,-57.7299500229319,-37.452214188593,Localidad simple,INDEC,60518.0,6518.0
6574010,JOSE JUAN ALMEYRA,-59.5422519447044,-34.9232643360691,Localidad simple,INDEC,60574.0,6574.0
6623120,RANCAGUA,-60.5042327001336,-34.0303722475767,Localidad simple,INDEC,60623.0,6623.0
10007010,CHUCHUCARUANA,-65.8265242094263,-27.9072844349135,Localidad simple,INDEC,100028.0,10007.0
14021320,VILLA LOS LLANOS - JUAREZ CELMAN,-64.1641142793008,-31.2742571242585,Localidad simple,INDEC,140105.0,14021.0
14028140,LOS CHANARITOS,-64.9410778222467,-30.5724823864554,Componente de localidad compuesta,INDEC,142819.0,14028.0
14035070,NICOLAS BRUZZONE,-64.3383707319069,-34.4382295005707,Localidad simple,INDEC,142224.0,14035.0
14063050,CAVANAGH,-62.3393464555145,-33.4783348989439,Localidad simple,INDEC,140504.0,14063.0
14063230,VILLA ELISA,-62.3306744044274,-32.7487775757302,Localidad simple,INDEC,,14063.0
14084030,LABOULAYE,-63.388646306069,-34.1236122063832,Localidad simple,INDEC,140630.0,14084.0
14091040,CAPILLA DEL MONTE,-64.526268881497,-30.8563966713395,Localidad simple,INDEC,140672.0,14091.0
14091100,HUERTA GRANDE,-64.484304266589,-31.0600927199176,Componente de localidad compuesta,INDEC,140686.0,14091.0
14119180,RINCON,-63.6155414282074,-31.595385474428,Localidad simple,INDEC,142826.0,14119.0
14161050,GENERAL FOTHERINGHAM,-63.8704257430147,-32.3234295842043,Localidad simple,INDEC,143141.0,14161.0
14168020,CANADA DE LUQUE,-63.723661877713,-30.7370875150031,Localidad simple,INDEC,141512.0,14168.0
14182020,ALTO ALEGRE,-62.8853485991764,-32.3460951978736,Localidad simple,INDEC,141589.0,14182.0
18091010,CRUZ DE LOS MILAGROS,-59.0068578339405,-28.8357350715385,Localidad simple,INDEC,180189.0,18091.0
18112050,MONTE CASEROS,-57.6388140007913,-30.2515527236356,Localidad simple,INDEC,180273.0,18112.0
22105010,LAS BRENAS,-61.0836993088857,-27.0885167236059,Localidad simple,INDEC,220329.0,22105.0
26021040,DIADEMA ARGENTINA,-67.6738925726169,-45.7906089158021,Localidad simple,INDEC,260049.0,26021.0
26056050,TECKA,-70.8135608321009,-43.4935820815258,Localidad simple,INDEC,260105.0,26056.0
26098020,GOBERNADOR COSTA,-70.597920256446,-44.0529826063176,Localidad simple,INDEC,260147.0,26098.0
30015140,PUERTO YERUA,-58.0128947749058,-31.530833509471,Localidad simple,INDEC,,30015.0
30028080,LOS CONQUISTADORES,-58.4682627057869,-30.5944074579969,Localidad simple,INDEC,,30028.0
30084070,CRESPO,-60.3107514290928,-32.0346491846505,Localidad simple,INDEC,,30084.0
30084140,MARIA GRANDE,-59.9044379252459,-31.6660715037636,Localidad simple,INDEC,,30084.0
30084300,VILLA URQUIZA,-60.3775855159669,-31.6507506100701,Localidad simple,INDEC,,30084.0
30091010,ALTAMIRANO SUR,-59.1740705545307,-32.0888342815838,Localidad simple,INDEC,,30091.0
34028010,INGENIERO GUILLERMO N. JUAREZ,-61.8538220483946,-23.8976004129254,Localidad simple,INDEC,340077.0,34028.0
34035050,ESTANISLAO DEL CAMPO,-60.0939271832043,-25.053192264735,Localidad simple,INDEC,340098.0,34035.0
34049050,PUERTO PILCOMAYO,-57.6524943008573,-25.3688131700971,Localidad simple,INDEC,340189.0,34049.0
38007090,SANTUARIO DE TRES POZOS,-65.9632841858024,-23.533244846401,Localidad simple,INDEC,386007.0,38007.0
38035050,CHALICAN,-64.8068636697633,-24.0701319470485,Localidad simple,INDEC,380133.0,38035.0
38035090,MAIZ NEGRO,-64.7736232797616,-23.9506323797642,Localidad simple,INDEC,380133.0,38035.0
38042020,CENTRO FORESTAL,-65.1776468508489,-24.2287296415511,Localidad simple,INDEC,380154.0,38042.0
38042040,PALPALA,-65.1981859947647,-24.2529660001884,Componente de localidad compuesta,INDEC,380154.0,38042.0
38063040,EL ACHERAL,-64.8010495450204,-24.4035872902003,Localidad simple,INDEC,380224.0,38063.0
38084080,PUESTO SEY,-66.4880705176388,-23.9450800745364,Localidad simple,INDEC,386168.0,38084.0
38098020,EL MORENO,-65.8316510262887,-23.850911537998,Localidad simple,INDEC,386189.0,38098.0
38105060,VALLE GRANDE,-64.9469047343162,-23.4758465611017,Localidad simple,INDEC,386238.0,38105.0
42007010,DOBLAS,-64.0140550927574,-37.1521838816608,Localidad simple,INDEC,420112.0,42007.0
42098040,TELEN,-65.5097731802402,-36.2640564040186,Localidad simple,INDEC,420350.0,42098.0
42126010,CALEUFU,-64.5586842581366,-35.5928646334622,Localidad simple,INDEC,420063.0,42126.0
42133020,ALTA ITALIA,-64.1182405361085,-35.3338595551664,Localidad simple,INDEC,420021.0,42133.0
46070020,NACATE,-66.4051056083956,-30.8640381344546,Localidad simple,INDEC,460070.0,46070.0
46105010,AMANA,-67.5084950612514,-30.0611119791655,Localidad simple,INDEC,460105.0,46105.0
14028100,LA BATEA,-65.4238386532105,-30.4417646532675,Localidad simple,INDEC,,14028.0
6525020,MARCOS PAZ,-58.8335252686468,-34.7800219917336,Componente de localidad compuesta,INDEC,60525.0,6525.0
6547010,ABBOTT,-58.8042619084921,-35.2825062106661,Localidad simple,INDEC,60547.0,6547.0
6588090,NORUMBEGA,-60.7928143632315,-35.5357392707567,Localidad simple,INDEC,60588.0,6588.0
6728070,VILLA RUIZ,-59.260395880426,-34.4352021828488,Localidad simple,INDEC,60728.0,6728.0
10084060,MUTQUIN,-66.1420642866296,-28.3178455729042,Localidad simple,INDEC,100185.0,10084.0
10112040,SAN ISIDRO,-65.7273374100484,-28.4645930905709,Componente de localidad compuesta,INDEC,100238.0,10112.0
14042180,VILLA NUEVA,-63.249359249877,-32.4288251783807,Componente de localidad compuesta,INDEC,140364.0,14042.0
14098020,ADELIA MARIA,-64.0208372956378,-33.631620222358,Localidad simple,INDEC,140763.0,14098.0
14098170,LAS HIGUERAS,-64.2868227686532,-33.0892422210206,Componente de localidad compuesta,INDEC,140840.0,14098.0
14112010,CERRO COLORADO,-63.9287731727735,-30.0960599330651,Componente de localidad compuesta,INDEC,142735.0,14112.0
14119060,COLONIA VIDELA,-63.5047159461534,-31.9175044736895,Localidad simple,INDEC,142805.0,14119.0
14119120,LUQUE,-63.344798299585,-31.6468736294787,Localidad simple,INDEC,141029.0,14119.0
14147115,JOSE DE LA QUINTANA,-64.418856525597,-31.8034930461757,Localidad simple,INDEC,143113.0,14147.0
14182080,CANALS,-62.8855974037259,-33.5623827183519,Localidad simple,INDEC,141624.0,14182.0
18063040,PALMAR GRANDE,-57.9009156630285,-27.9407694115664,Localidad simple,INDEC,180133.0,18063.0
22028010,CHARATA,-61.1915854495204,-27.2200458502784,Localidad simple,INDEC,220084.0,22028.0
22056040,MAKALLE,-59.2883662132687,-27.2116185444409,Localidad simple,INDEC,220161.0,22056.0
26028010,CAMARONES,-65.710599293495,-44.79829087317,Localidad simple,INDEC,260063.0,26028.0
30021140,PUERTO LAS CUEVAS,-60.4872902471305,-32.3342284848162,Localidad simple,INDEC,,30021.0
30035050,SAUCE DE LUNA,-59.2202829564802,-31.2384740579795,Localidad simple,INDEC,,30035.0
34063020,GENERAL MOSCONI,-62.3040685442409,-23.1827186246626,Localidad simple,INDEC,340259.0,34063.0
38007035,AGUA DE CASTILLA,-65.8082738847531,-23.2167374833476,Localidad simple,INDEC,386014.0,38007.0
38021030,LEON,-65.4309577730475,-24.0395227299023,Localidad simple,INDEC,386028.0,38021.0
38028010,COCTACA,-65.2936644075552,-23.1543348556287,Localidad simple,INDEC,380105.0,38028.0
38028060,UQUIA,-65.356558164038,-23.3041905968327,Localidad simple,INDEC,380105.0,38028.0
38035110,YUTO,-64.4683378490048,-23.6473910528443,Localidad simple,INDEC,380147.0,38035.0
38049025,LOMA BLANCA,-66.4842002316312,-22.4715310141327,Localidad simple,INDEC,386070.0,38049.0
38056025,NUESTRA SENORA DEL ROSARIO,-65.400922691233,-24.3184045981955,Localidad simple,INDEC,386084.0,38056.0
38077040,CUSI CUSI,-66.4926397388327,-22.3402234558008,Localidad simple,INDEC,386140.0,38077.0
38084040,HUANCAR,-66.4093156495626,-23.5638430752997,Localidad simple,INDEC,386168.0,38084.0
42035060,WINIFREDA,-64.2348767956417,-36.2272741396174,Localidad simple,INDEC,420413.0,42035.0
42119060,VILLA MIRASOL,-63.8875837941037,-36.0757513459043,Localidad simple,INDEC,420406.0,42119.0
46042100,SAN NICOLAS,-67.475895961327,-29.1217634888802,Localidad simple,INDEC,460042.0,46042.0
6294070,LA TRINIDAD,-61.1317020714356,-34.1068549430168,Localidad simple,INDEC,60294.0,6294.0
6483020,ELVIRA,-59.4860397931491,-35.243272141682,Localidad simple,INDEC,60483.0,6483.0
10077100,SAN ANTONIO,-65.726850392729,-28.0073083693979,Localidad simple,INDEC,100182.0,10077.0
14021160,LA GRANJA,-64.2616783510445,-31.0054374122172,Componente de localidad compuesta,INDEC,140126.0,14021.0
14112130,VILLA DE MARIA,-63.722318985926,-29.9043583402484,Localidad simple,INDEC,140966.0,14112.0
14133130,LOS MOLLES,-65.0383138664304,-31.9620954005051,Localidad simple,INDEC,141148.0,14133.0
14140230,LA FRANCIA,-62.634358101089,-31.406437919327,Localidad simple,INDEC,141260.0,14140.0
14175040,EL TUSCAL,-64.5298988550679,-29.7574368770199,Localidad simple,INDEC,,14175.0
22007010,CONCEPCION DEL BERMEJO,-60.9492636999567,-26.602273964006,Localidad simple,INDEC,220007.0,22007.0
26028020,GARAYALDE,-66.6097364550235,-44.6795783728661,Localidad simple,INDEC,,26028.0
30015010,CALABACILLA,-58.1334346597166,-31.507626297952,Localidad simple,INDEC,,30015.0
30077040,FEBRE,-59.9217117300676,-32.4774515995652,Localidad simple,INDEC,,30077.0
30091070,GUARDAMONTE,-59.3082772238093,-32.0826358698135,Localidad simple,INDEC,,30091.0
30098130,VILLA MANTERO,-58.7440638984338,-32.3987091260597,Localidad simple,INDEC,,30098.0
34007050,VACA PERDIDA,-61.6499982689001,-23.4948646893285,Localidad simple,INDEC,,34007.0
34049010,CLORINDA,-57.7178091082588,-25.2921612747741,Localidad simple,INDEC,340189.0,34049.0
46049040,BAJO CARRIZAL,-67.5667461563502,-28.8911007689177,Localidad simple,INDEC,460049.0,46049.0
14084060,RIO BAMBA,-63.7321532881296,-34.0511211181075,Localidad simple,INDEC,142455.0,14084.0
6651090,SAN GERMAN,-62.9821877089624,-38.2995183581309,Localidad simple,INDEC,60651.0,6651.0
14021130,GENERAL PAZ,-64.1410056588479,-31.1341189126982,Localidad simple,INDEC,142112.0,14021.0
14063180,MARCOS JUAREZ,-62.1057946726991,-32.6913099811557,Localidad simple,INDEC,140581.0,14063.0
14098100,CORONEL MOLDES,-64.5971033510391,-33.6230868735031,Localidad simple,INDEC,140812.0,14098.0
14126200,VILLA CURA BROCHERO,-65.0191109777329,-31.7063690825109,Componente de localidad compuesta,INDEC,141113.0,14126.0
14168070,LOS MISTOLES,-63.886727301445,-30.6259742943516,Localidad simple,INDEC,143190.0,14168.0
22043010,CHOROTIS,-61.3995694680726,-27.9175852858656,Localidad simple,INDEC,220119.0,22043.0
30084050,CERRITO,-60.0770650212996,-31.5824984189512,Localidad simple,INDEC,,30084.0
38014120,SAN JUANCITO,-64.9937381095943,-24.3843856940085,Localidad simple,INDEC,380077.0,38014.0
42105050,TREBOLARES,-63.5887521403772,-35.5855840986961,Localidad simple,INDEC,420147.0,42105.0
46084010,AMBIL,-66.3603819377386,-31.1413359277957,Localidad simple,INDEC,460084.0,46084.0
6147095,SANTO TOMAS,-61.5066664301674,-35.6740915009624,Localidad simple,INDEC,60147.0,6147.0
6469050,CORONEL MARTINEZ DE HOZ,-61.6140851684372,-35.3321817215807,Localidad simple,INDEC,60469.0,6469.0
6833040,LIN CALEL,-60.2417246463467,-38.7081778337076,Localidad simple,INDEC,60833.0,6833.0
30021130,PARAJE LA VIRGEN,-60.653196880992,-31.917362571918,Localidad simple,INDEC,,30021.0
30056095,PASTOR BRITOS,-58.9070200410514,-32.7697426128614,Localidad simple,INDEC,,30056.0
34021040,SAN FRANCISCO DE LAISHI,-58.6300642415105,-26.2423010252437,Localidad simple,INDEC,340063.0,34021.0
42042020,PUELCHES,-65.9102790812434,-38.1437722310811,Localidad simple,INDEC,420280.0,42042.0
46098010,JAGUE,-68.3668741365882,-28.6604900543905,Localidad simple,INDEC,460098.0,46098.0
30077080,XX DE SETIEMBRE,-59.6630736582896,-32.3866241398752,Localidad simple,INDEC,,30077.0
34035120,POZO DEL TIGRE,-60.3187890218463,-24.8975997693171,Localidad simple,INDEC,340140.0,34035.0
14091060,CHARBONIER,-64.5441595530858,-30.7720869099195,Localidad simple,INDEC,142483.0,14091.0
14028060,EL BRETE,-64.8699070292303,-30.6722100581192,Localidad simple,INDEC,142154.0,14028.0
18154020,SAN MIGUEL,-57.5919539782996,-27.9947735055436,Localidad simple,INDEC,180392.0,18154.0
10028020,ANTOFALLA,-67.6583954684647,-25.445326397371,Localidad simple,INDEC,100056.0,10028.0
34035030,COMANDANTE FONTANA,-59.6828071882955,-25.3347934740298,Localidad simple,INDEC,340091.0,34035.0
14007360,VILLA YACANTO,-64.7541028295247,-32.1037825310006,Localidad simple,INDEC,140070.0,14007.0
46119010,SALICAS - SAN BLAS,-67.0854614422013,-28.3944162851627,Localidad simple,INDEC,460119.0,46119.0
46126010,VILLA SANAGASTA,-67.0414097362521,-29.3064491456943,Localidad simple,INDEC,460126.0,46126.0
50014010,BOWEN,-67.5161818289008,-35.0009124317209,Localidad simple,INDEC,500014.0,50014.0
50014030,GENERAL ALVEAR,-67.7009950828175,-34.9804694766564,Localidad simple,INDEC,500014.0,50014.0
50014040,LOS COMPARTOS,-67.6590893207424,-34.9792604557582,Localidad simple,INDEC,500014.0,50014.0
50028010,COLONIA SEGOVIA,-68.7264015008636,-32.8445720739406,Localidad simple,INDEC,500028.0,50028.0
50028020,GUAYMALLEN,-68.822041143923,-32.8846059966724,Componente de localidad compuesta,INDEC,500028.0,50028.0
50028030,LA PRIMAVERA,-68.6797682708562,-32.9212115151732,Localidad simple,INDEC,500028.0,50028.0
